scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
finetuning,reference,variety,spain,1652,820,832,False,0.0163903,calibration,0.521706,0.489628,0.557589,0.515134,0.0,0.009756,0.069512,0.882212,0.944712,0.989183,0.510291,0.512573,0.503632,0.504089,0.826829,0.626328,0.032323,0.043413,0.322575,0.235624,3.448113,34.332776,,,,,
finetuning,reference,variety,united states,1811,923,888,False,0.09095378,calibration,0.518019,0.480597,0.546088,0.531273,0.002167,0.008667,0.049837,0.904279,0.953829,0.988739,0.499172,0.506938,0.509663,0.544944,0.105092,0.176203,0.0233,0.036038,0.324414,0.237714,3.662892,43.988872,,,,,
finetuning,reference,variety,venezuela,1616,811,805,False,0.06762442,calibration,0.515145,0.480867,0.542881,0.522087,0.003699,0.017263,0.057953,0.874534,0.950311,0.98882,0.508663,0.509442,0.501856,0.518124,0.29963,0.379687,0.020804,0.03029,0.325859,0.247061,3.313191,31.47469,,,,,
finetuning,reference,gender_language,G0|ar,5151,2557,2594,False,-0.00338281,calibration,0.512169,0.491619,0.533209,0.50619,0.00352,0.012124,0.052796,0.879337,0.94256,0.990362,0.509222,0.511444,0.503592,0.503478,0.820884,0.624145,0.029134,0.024338,0.32728,0.241798,3.28127,36.747979,,,,,
finetuning,reference,gender_language,G0|en,5149,2583,2566,False,0.06094234,calibration,0.508104,0.491096,0.523148,0.509899,0.000387,0.011227,0.051103,0.90491,0.94583,0.990647,0.510196,0.510358,0.501651,0.51313,0.461479,0.485936,0.020815,0.016209,0.329313,0.243348,3.663107,43.902883,,,,,
finetuning,reference,gender_language,G0|es,5154,2584,2570,False,0.0201865,calibration,0.507182,0.487753,0.51958,0.511299,0.002709,0.01548,0.056115,0.884825,0.942802,0.987938,0.504657,0.503692,0.501358,0.503517,0.858746,0.634816,0.010488,0.014365,0.329774,0.246944,3.447115,35.09819,,,,,
finetuning,reference,gender_language,G0|pt,5141,2556,2585,False,0.06576722,calibration,0.507348,0.485635,0.530872,0.510901,0.003521,0.016041,0.062207,0.90793,0.960155,0.994971,0.508656,0.508706,0.50282,0.505734,0.517606,0.511601,0.017415,0.014697,0.329691,0.241976,3.483149,35.903468,,,,,
finetuning,reference,gender_language,G1|ar,5103,2545,2558,False,-0.09049198,calibration,0.485947,0.461468,0.506518,0.483904,0.001179,0.007073,0.043615,0.910477,0.960907,0.993745,0.496767,0.498019,0.501274,0.497728,0.989784,0.662372,-0.021922,-0.028106,0.340394,0.259357,3.183478,33.434844,,,,,
finetuning,reference,gender_language,G1|en,5147,2562,2585,False,0.0899024,calibration,0.508576,0.490282,0.526688,0.50151,0.000781,0.007806,0.047619,0.892456,0.948162,0.986074,0.499903,0.498474,0.502234,0.493534,0.178767,0.262464,-0.003969,0.017153,0.329077,0.242374,3.720689,46.121867,,,,,
finetuning,reference,gender_language,G1|es,5157,2584,2573,False,0.10053141,calibration,0.526328,0.508923,0.543166,0.52041,0.002709,0.009288,0.052245,0.887291,0.93937,0.98834,0.502424,0.503225,0.501067,0.514019,0.127709,0.204588,0.009768,0.052656,0.320199,0.226876,3.466071,35.676433,,,,,
finetuning,reference,gender_language,G1|pt,5162,2581,2581,False,-0.10514016,calibration,0.493358,0.468525,0.515276,0.500187,0.00155,0.01511,0.053855,0.904301,0.953506,0.986827,0.499806,0.499806,0.5,0.499903,0.999225,0.666408,-0.008038,-0.013284,0.336687,0.253342,3.501961,36.768054,,,,,
finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.505939,0.49905,0.017616,0.965905
finetuning,reference,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.508464,0.48702,0.045078,0.915283
finetuning,reference,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.506127,0.485947,0.040381,0.923278
finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.005506,0.505332,0.502579,0.005506,0.989164
