scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
finetuning,reference,language,ar,100,50,50,False,0.08857998,calibration,0.532,0.414683,0.641057,0.515892,0.0,0.0,0.0,0.88,0.96,1.0,0.51,0.51,0.5,0.526316,0.2,0.289855,0.025491,0.064,0.318855,0.252323,3.299659,36.504858,,,,,
finetuning,reference,language,en,100,50,50,False,0.12365835,calibration,0.4756,0.346547,0.584416,0.507302,0.0,0.0,0.14,0.9,0.9,0.96,0.51,0.51,0.5,0.6,0.06,0.109091,0.045883,-0.0488,0.34734,0.302424,3.705865,43.581482,,,,,
finetuning,reference,language,es,100,50,50,False,0.08061085,calibration,0.5212,0.416266,0.613782,0.539756,0.04,0.04,0.04,0.88,0.88,0.98,0.53,0.53,0.5,0.545455,0.36,0.433735,0.063801,0.0424,0.32431,0.26202,3.503845,36.714999,,,,,
finetuning,reference,variety,unknown,300,150,150,False,0.12514834,calibration,0.513867,0.446331,0.568765,0.510498,0.0,0.006667,0.04,0.886667,0.933333,0.993333,0.496667,0.496667,0.5,0.461538,0.04,0.07362,-0.016371,0.027733,0.326934,0.247469,3.503123,38.93378,,,,,
finetuning,reference,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,reference,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,reference,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,reference,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,reference,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,reference,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5096,0.4756,0.0564,0.893985
finetuning,reference,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.513867,0.513867,0.0,1.0
finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.113422,0.514844,0.458133,0.113422,0.801555
finetuning,zlib,all,all,300,150,150,False,-0.00660585,calibration,0.492178,0.418622,0.552469,0.489944,0.006667,0.026667,0.026667,0.866667,0.893333,0.98,0.476667,0.476667,0.5,0.458824,0.26,0.331915,-0.051781,-0.015644,0.337815,0.260803,3.503123,38.93378,,,,,
finetuning,zlib,gender,G0,150,75,75,False,-0.00757418,calibration,0.532444,0.450474,0.60334,0.509178,0.013333,0.013333,0.04,0.8,0.84,0.973333,0.566667,0.566667,0.5,0.55,0.733333,0.628571,0.141421,0.064889,0.318121,0.251275,3.578215,40.297203,,,,,
finetuning,zlib,gender,G1,150,75,75,False,-0.00692768,calibration,0.455644,0.377838,0.557321,0.484229,0.013333,0.013333,0.04,0.933333,0.96,0.986667,0.453333,0.453333,0.5,0.446154,0.386667,0.414286,-0.094174,-0.088711,0.356779,0.285011,3.428031,37.570356,,,,,
finetuning,zlib,language,ar,100,50,50,False,-0.00796906,calibration,0.5476,0.465157,0.646234,0.543735,0.02,0.02,0.08,0.78,0.82,0.9,0.57,0.57,0.5,0.546667,0.82,0.656,0.161658,0.0952,0.310976,0.252525,3.299659,36.504858,,,,,
finetuning,zlib,language,en,100,50,50,False,-0.00661458,calibration,0.4168,0.310524,0.51098,0.427926,0.0,0.0,0.0,0.88,0.96,0.98,0.44,0.44,0.5,0.411765,0.28,0.333333,-0.12666,-0.1664,0.377037,0.341818,3.705865,43.581482,,,,,
finetuning,zlib,language,es,100,50,50,False,-0.00691558,calibration,0.5036,0.4088,0.6175,0.5205,0.02,0.02,0.08,0.9,0.96,0.98,0.47,0.47,0.5,0.454545,0.3,0.361446,-0.063801,0.0072,0.333199,0.292121,3.503845,36.714999,,,,,
finetuning,zlib,variety,unknown,300,150,150,False,-0.00660585,calibration,0.492178,0.418622,0.552469,0.489944,0.006667,0.026667,0.026667,0.866667,0.893333,0.98,0.476667,0.476667,0.5,0.458824,0.26,0.331915,-0.051781,-0.015644,0.337815,0.260803,3.503123,38.93378,,,,,
finetuning,zlib,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,zlib,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,zlib,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,zlib,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,zlib,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,zlib,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetuning,zlib,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.489333,0.4168,0.1308,0.76114
finetuning,zlib,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.492178,0.492178,0.0,1.0
finetuning,zlib,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0768,0.494044,0.455644,0.0768,0.85576
